,customer_id,season,season_first,sum_customer_transaction,gender,region,crop,literacy,has_phone,community_received_premium
22930,8318,2018 major,2017 major,10.0,M,GH-NP,Maize,none,yes_phone,premium_paid
22931,193923,2018 major,2018 major,10.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
22932,204043,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
22933,2332,2016 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
22934,495,2018 major,2016 major,1.0,M,GH-UW,Maize,none,yes_phone,not_premium_paid
22935,202099,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,no_phone,premium_paid
22936,4058,2017 major,2017 major,40.0,M,GH-UE,Maize,none,yes_phone,not_premium_paid
22937,187814,2019 major,2018 major,8.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22938,193042,2018 minor,2018 minor,20.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,premium_paid
22939,174198,2018 major,2018 major,20.0,M,GH-UW,Maize,native_rw,no_phone,not_premium_paid
22940,181014,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22941,2762,2016 major,2016 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
22942,204696,2018 minor,2018 minor,20.0,F,GH-AH,Maize,native_rw,yes_phone,premium_paid
22943,184696,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
22944,7278,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
22945,2430,2016 major,2016 major,2.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
22946,195917,2018 major,2018 major,20.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
22947,1206,2016 major,2016 major,2.0,M,GH-UW,Maize,none,no_phone,not_premium_paid
22948,183099,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22949,183054,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
22950,142968,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
22951,99523,2018 major,2018 major,20.0,F,GH-UE,Maize,native_rw,no_phone,not_premium_paid
22952,121152,2019 major,2018 major,30.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
22953,125,2017 major,2016 major,31.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22954,31766,2017 major,2017 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22955,45641,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22956,186298,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22957,192564,2019 minor,2018 minor,30.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,premium_paid
22958,205895,2019 minor,2019 major,15.0,F,GH-AH,Maize,native_rw,yes_phone,premium_paid
22959,11746,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
22960,188767,2018 major,2018 major,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
22961,12197,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
22962,183245,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22963,175668,2018 major,2018 major,10.0,undefined,GH-UW,Groundnut,native_rw,no_phone,not_premium_paid
22964,172635,2018 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
22965,193389,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22966,192328,2018 major,2018 major,15.0,undefined,GH-NP,Rice,native_rw,no_phone,premium_paid
22967,189157,2018 major,2018 major,5.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
22968,112545,2018 major,2018 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22969,144147,2018 major,2018 major,12.0,M,GH-NP,Maize,none,yes_phone,premium_paid
22970,196652,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22971,2788,2016 major,2016 major,58.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
22972,184790,2018 major,2018 major,10.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
22973,198304,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
22974,194659,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22975,198646,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
22976,7253,2017 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
22977,40929,2018 major,2018 major,20.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
22978,115518,2018 major,2018 major,2.0,F,GH-NP,Groundnut,native_rw,no_phone,premium_paid
22979,1987,2016 major,2016 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
22980,4194,2018 major,2017 major,5.0,F,GH-UW,Groundnut,none,no_phone,not_premium_paid
22981,195968,2018 major,2018 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
22982,128477,2018 major,2018 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
22983,57323,2018 major,2018 major,1.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
22984,179613,2019 major,2017 major,3.0,M,GH-NP,Maize,none,no_phone,premium_paid
22985,18858,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
22986,187714,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
22987,492,2016 major,2016 major,5.0,undefined,GH-UW,Sorghum,native_rw,no_phone,not_premium_paid
22988,2845,2016 major,2016 major,60.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
22989,122463,2018 major,2018 major,18.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
22990,185703,2019 minor,2018 major,5.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,premium_paid
22991,6292,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
22992,1628,2016 major,2016 major,4.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
22993,3633,2018 major,2018 major,10.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
22994,184814,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
22995,203599,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,no_phone,premium_paid
22996,180883,2018 major,2018 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
22997,184637,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
22998,187632,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
22999,182370,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23000,120413,2018 major,2018 major,6.0,M,GH-NP,Groundnut,none,yes_phone,not_premium_paid
23001,205215,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
23002,195351,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23003,170614,2018 major,2018 major,10.0,M,GH-UE,Maize,none,no_phone,premium_paid
23004,143214,2018 major,2018 major,20.0,M,GH-NP,Maize,native_r,no_phone,not_premium_paid
23005,202032,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,no_phone,not_premium_paid
23006,189095,2018 major,2018 major,14.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23007,2964,2016 major,2016 major,10.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
23008,11550,2018 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
23009,142991,2018 major,2018 major,5.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
23010,182521,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23011,121628,2018 major,2018 major,20.0,F,GH-NP,Sorghum,native_rw,no_phone,premium_paid
23012,196759,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23013,183996,2018 major,2018 major,5.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
23014,181327,2018 major,2018 major,24.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23015,465,2016 major,2016 major,3.0,M,GH-UW,Maize,none,no_phone,premium_paid
23016,190616,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23017,181844,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23018,191927,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23019,200380,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23020,192764,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23021,12225,2017 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
23022,191163,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23023,194676,2018 major,2018 major,20.0,F,GH-NP,Maize,native_rw,no_phone,premium_paid
23024,179350,2019 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23025,8299,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23026,193350,2019 major,2018 major,15.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
23027,112486,2018 major,2018 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23028,184681,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23029,130928,2018 major,2018 major,1.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
23030,183349,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23031,2717,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23032,191310,2018 major,2018 major,2.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23033,179348,2019 major,2018 major,37.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23034,187329,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23035,11607,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23036,22879,2019 major,2018 major,3.0,M,GH-NP,Maize,native_r,yes_phone,premium_paid
23037,205166,2019 major,2018 minor,40.0,M,GH-BA,Maize,native_rw,yes_phone,premium_paid
23038,2273,2016 major,2016 major,100.0,undefined,GH-UE,Sorghum,native_rw,yes_phone,not_premium_paid
23039,48517,2018 major,2018 major,10.0,F,GH-NP,Maize,native_rw,yes_phone,premium_paid
23040,194721,2018 major,2018 major,16.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
23041,59230,2018 major,2018 major,5.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
23042,173041,2018 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23043,173140,2019 major,2017 major,8.0,F,GH-NP,Maize,none,no_phone,premium_paid
23044,155748,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,yes_phone,not_premium_paid
23045,191156,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23046,2604,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23047,184464,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23048,192640,2018 major,2018 major,2.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23049,926,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23050,185810,2019 minor,2018 major,15.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
23051,46065,2017 major,2017 major,4.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23052,192628,2018 minor,2018 minor,20.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,premium_paid
23053,29433,2017 major,2017 major,2.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
23054,1044,2016 major,2016 major,18.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
23055,9401,2019 major,2019 major,,M,GH-NP,Maize,none,yes_phone,premium_paid
23056,53282,2016 major,2016 major,5.0,F,GH-UE,Groundnut,none,no_phone,not_premium_paid
23057,188734,2019 major,2018 major,3.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
23058,193204,2018 major,2018 major,6.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23059,144628,2018 major,2018 major,11.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23060,205987,2019 major,2019 major,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
23061,121150,2019 major,2018 major,8.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
23062,1393,2016 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
23063,191215,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23064,181862,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23065,419,2018 major,2016 major,5.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
23066,192792,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23067,188817,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
23068,189211,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23069,19749,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
23070,202856,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
23071,62618,2018 major,2018 major,5.0,F,GH-UE,Groundnut,none,no_phone,premium_paid
23072,173121,2018 major,2018 major,20.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23073,194780,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23074,196505,2018 major,2018 major,5.0,undefined,GH-UW,Sorghum,native_rw,no_phone,premium_paid
23075,173021,2017 major,2017 major,4.0,F,GH-NP,Maize,none,no_phone,premium_paid
23076,187797,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23077,1019,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23078,194927,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23079,856,2017 major,2017 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23080,192570,2018 major,2018 major,5.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
23081,1842,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23082,194331,2019 major,2018 major,15.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23083,1121,2017 major,2016 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
23084,8291,2019 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
23085,183993,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
23086,192641,2018 minor,2018 minor,10.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23087,196655,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23088,185176,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
23089,29780,2018 major,2017 major,2.0,F,GH-NP,Rice,none,no_phone,premium_paid
23090,185933,2019 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23091,203202,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23092,196401,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23093,442,2016 major,2016 major,1.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23094,5702,2018 major,2018 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
23095,204844,2019 major,2019 major,20.0,M,GH-BA,Maize,native_rw,no_phone,not_premium_paid
23096,184708,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23097,173125,2018 major,2018 major,20.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23098,9476,2019 major,2018 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
23099,81022,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23100,203605,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,not_premium_paid
23101,29349,2017 major,2017 major,14.0,F,GH-NP,Maize,none,no_phone,premium_paid
23102,3066,2018 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
23103,1138,2017 major,2016 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23104,2930,2016 major,2016 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23105,195379,2018 major,2018 major,2.0,undefined,GH-NP,Rice,native_rw,no_phone,premium_paid
23106,8297,2018 major,2017 major,5.0,M,GH-NP,Maize,none,no_phone,premium_paid
23107,89579,2018 major,2018 major,10.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
23108,193985,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23109,183152,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23110,166363,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
23111,192640,2018 major,2018 major,2.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23112,195908,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23113,7826,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23114,200376,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23115,185081,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23116,194301,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
23117,183967,2019 major,2018 major,8.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
23118,181576,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23119,21209,2017 major,2017 major,10.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
23120,655,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23121,112811,2018 major,2018 major,2.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23122,187604,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23123,6369,2017 major,2017 major,2.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
23124,40935,2018 major,2018 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23125,180564,2018 major,2018 major,6.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
23126,180242,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23127,11559,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
23128,204046,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
23129,99523,2018 major,2018 major,20.0,F,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23130,104780,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23131,200560,2018 major,2018 major,10.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
23132,194934,2018 major,2018 major,5.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
23133,186155,2019 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23134,184047,2018 major,2018 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
23135,301,2017 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23136,155679,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23137,197001,2019 major,2018 major,8.0,undefined,GH-UE,Sorghum,native_rw,yes_phone,premium_paid
23138,183673,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23139,196728,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23140,178863,2017 major,2017 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23141,2471,2017 major,2016 major,10.0,F,GH-UE,Sorghum,none,no_phone,not_premium_paid
23142,836,2016 major,2016 major,18.0,M,GH-UW,Maize,none,yes_phone,premium_paid
23143,20385,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23144,158356,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
23145,67779,2018 major,2018 major,5.0,F,GH-UE,Groundnut,none,no_phone,premium_paid
23146,206405,2019 major,2019 major,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
23147,193022,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23148,4893,2018 major,2018 major,10.0,F,GH-UW,Groundnut,none,no_phone,not_premium_paid
23149,165579,2018 major,2018 major,3.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
23150,195897,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23151,1151,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23152,1236,2016 major,2016 major,1.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23153,187200,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
23154,67904,2019 major,2018 major,8.0,M,GH-UE,Sorghum,none,no_phone,premium_paid
23155,192755,2018 major,2018 major,10.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
23156,2771,2017 major,2016 major,10.0,F,GH-UE,Maize,none,no_phone,not_premium_paid
23157,1496,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
23158,2147,2017 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
23159,1253,2017 major,2016 major,5.0,undefined,GH-UW,Maize,native_rw,yes_phone,not_premium_paid
23160,184771,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23161,196515,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23162,22153,2017 major,2017 major,10.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23163,202087,2018 minor,2018 minor,20.0,M,GH-BA,Maize,native_rw,yes_phone,premium_paid
23164,177884,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23165,182305,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23166,191261,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
23167,173152,2018 major,2017 major,6.0,F,GH-NP,Maize,none,no_phone,premium_paid
23168,191215,2018 major,2018 major,,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
23169,139589,2018 major,2018 major,10.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
23170,35969,2017 major,2017 major,1.0,F,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
23171,184061,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
23172,53883,2016 major,2016 major,120.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
23173,196336,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
23174,183491,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23175,24455,2017 major,2017 major,20.0,F,GH-UE,Maize,none,yes_phone,not_premium_paid
23176,184644,2019 major,2018 major,8.0,undefined,GH-UW,Sorghum,native_rw,no_phone,premium_paid
23177,10892,2018 major,2018 major,5.0,M,GH-UE,Sorghum,none,no_phone,premium_paid
23178,133477,2019 major,2019 major,20.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
23179,183224,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23180,25,2016 major,2016 major,34.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
23181,83110,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
23182,39650,2018 major,2018 major,20.0,M,GH-UW,Maize,none,no_phone,premium_paid
23183,192566,2019 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23184,67923,2018 major,2018 major,5.0,F,GH-UE,Rice,none,no_phone,premium_paid
23185,1735,2016 major,2016 major,15.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
23186,556,2016 major,2016 major,18.0,M,GH-UW,Maize,none,no_phone,not_premium_paid
23187,89530,2018 major,2018 major,1.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
23188,2045,2016 major,2016 major,20.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
23189,184060,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23190,183317,2018 minor,2018 minor,5.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23191,194259,2018 major,2018 major,20.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
23192,30493,2018 major,2018 major,5.0,M,GH-UE,Maize,native_r,yes_phone,not_premium_paid
23193,187741,2018 major,2018 major,15.0,undefined,GH-NP,Groundnut,native_rw,yes_phone,premium_paid
23194,185602,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23195,205863,2019 minor,2019 major,10.0,M,GH-BA,Sorghum,native_rw,no_phone,not_premium_paid
23196,70,2016 major,2016 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23197,106,2016 major,2016 major,5.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
23198,6423,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
23199,192497,2018 major,2018 major,2.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
23200,147702,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
23201,1872,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
23202,178684,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
23203,185013,2018 minor,2018 minor,1.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
23204,110315,2019 major,2018 major,3.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
23205,191323,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
23206,194514,2019 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
